delta_NIM,delta_OAIENC,delta_RWAJT,delta_AVASSETJ,delta_LIAB,delta_INTINC,delta_ASSET2,delta_ROE,delta_ASSET,delta_EQUPTOT,delta_LIABEQ,delta_UC,delta_UCLN,delta_ERNAST,delta_EQTOT,delta_EQV,delta_RBCT1J,delta_RBC1AAJ,delta_EQ,delta_RBCRWAJ,FAIL?
1.063185607722685,2.0388471177944862,1.6557446779316831,1.701068985426107,1.640539351695202,1.1887645798619375,1.6586866671717302,1.3264123611781746,1.6150924829717554,1.9197769197769199,1.6150924829717554,1.8588678061784536,1.8588678061784536,1.6183648168085871,1.3614904737818243,0.843201754385965,1.4190948543087414,0.8335301062573789,1.3614904737818243,0.8471337579617835,1.0
1.3442424242424242,1.3664921465968587,0.0,1.4037625937067275,1.4633660937010131,1.2796780684104627,1.3765572375858008,2.8202764976958528,1.4070891387886932,1.1008747440908244,1.4070891387886932,1.3542439572793703,1.3542439572793703,1.4615929796528484,1.047241349254772,0.7448224852071006,1.0571377555575394,0.7531787584143605,1.047241349254772,0.0,0.0
4.732954545454546,0.9282511210762332,0.7562869357475167,0.7486087990487514,0.8050272066258969,4.130769230769231,0.7846206473530244,-0.0,0.7480573180295145,-3.577696526508227,0.7480573180295145,0.026881720430107527,0.026881720430107527,0.7591956452806258,-3.577696526508227,-4.7846153846153845,0.2314375987361769,0.3089700996677741,-3.577696526508227,0.488,1.0
1.4688243693479297,1.1381267738883634,1.3191441008338725,1.333307148468185,1.3761311946372996,1.4282761471682512,1.337943070506593,1.600416233090531,1.36610109134179,1.7424731877503554,1.36610109134179,1.4734802615645437,1.4734802615645437,1.3763868013966287,1.268291544100481,0.9290322580645162,1.238391552349974,0.9287257019438444,1.268291544100481,0.9390602055800292,0.0
0.4572271386430679,0.5517241379310345,0.7787413467589681,0.7727810650887574,0.8342130776688571,0.4629156010230179,0.8178416404729831,1.2867937169656811,0.816888339004021,1.1887483355525963,0.816888339004021,1.332688588007737,1.332688588007737,0.7086346235644406,0.4302884615384616,0.5268065268065267,0.4302884615384616,0.5567282321899736,0.4302884615384616,0.6405529953917051,1.0
1.0007077140835103,0.7121896162528216,1.0740476100936407,1.115779820970935,1.1630041036286525,0.9069069069069068,1.1251391005636595,1.3838550247116972,1.1495477129289402,1.7516714422158548,1.1495477129289402,0.9911656850761196,0.9911656850761196,1.1557495414156922,1.0428812728164334,0.9071428571428573,1.058087273141037,0.9484536082474226,1.0428812728164334,0.982316029663434,0.0
0.6465256797583081,0.9233226837060704,0.834451466537028,0.9635788849738204,0.9335116545662973,0.6708259061200238,0.9270661565859772,131.5606796116505,0.83797402933006,-42.690140845070424,0.83797402933006,2.4555084745762707,2.4555084745762707,0.8123870127991901,-0.4288346384154768,-0.5121255349500713,-0.3966530981456355,-0.4120879120879121,-0.4288346384154768,-0.4172380019588638,1.0
1.0824742268041236,0.8440005256932579,0.9563617531181612,1.0866406494107417,1.1204579594061637,0.9270656651320572,1.0959221602278508,1.275735294117647,1.1229205112315503,1.2770566066466176,1.1229205112315503,1.2772025489889562,1.2772025489889562,1.1345077895438516,1.1501320204631718,1.0240963855421683,1.0979474102253248,1.0097919216646267,1.1501320204631718,1.1488486842105263,0.0
0.6647840531561462,1.0355871886120998,1.102608131799515,1.0527694565388768,1.0461923767176493,0.7097005558544021,1.0461228282190334,-0.6579536967886482,1.035930683470674,0.5597978663672094,1.035930683470674,1.7126436781609196,1.7126436781609196,1.0004482590409889,0.938375350140056,0.9054621848739496,0.9514285714285714,0.903688524590164,0.938375350140056,0.8765759787657599,1.0
0.8099290780141843,1.037037037037037,0.0,1.182642400182401,1.1628743905270489,0.8264781491002571,1.1578091825902337,0.4177631578947368,1.149881852863913,1.1425383542538354,1.149881852863913,1.4385964912280702,1.4385964912280702,1.1728457193983113,1.0991912002588158,0.9558823529411764,1.0421357349630107,0.8810551558752997,1.0991912002588158,0.0,0.0
0.527027027027027,1.0436507936507935,0.9347088216245856,0.8951045074014525,0.9166794278888856,0.5700996677740864,0.8921237169280802,1.5103828682673588,0.8985177059601159,1.36710171949451,0.8985177059601159,0.8136503067484663,0.8136503067484663,0.892501406651561,0.6941764300482426,0.7732843137254901,0.7059341433350942,0.7890724269377383,0.6941764300482426,0.7821038251366119,1.0
1.0127899540724377,0.9470540002342744,0.0,1.2872512599734471,1.3644373468606916,0.9004853154550457,1.2945847862066957,0.9523212045169386,1.3138924467558701,1.031603083502138,1.3138924467558701,1.3259716205531855,1.3259716205531855,1.3264313263032856,1.107028414393861,0.8421588594704683,1.1026607105053716,0.8565488565488566,1.107028414393861,0.0,0.0
0.8089248277927523,1.102510460251046,1.0284397215946242,0.9762116082092416,1.001556449303333,0.7864274570982839,1.0048740906547289,2.2392996108949417,1.0066256876238835,1.0548360751370902,1.0066256876238835,0.7095073991485911,0.7095073991485911,1.0259597986238476,1.0495205984617006,1.042573320719016,1.0381572358537807,1.063985374771481,1.0495205984617006,1.0089988751406074,1.0
1.2684989429175475,1.5431861804222649,0.0,1.379153087989826,1.4554047420632656,1.2298558100084818,1.376953698088848,1.5961038961038958,1.4227638265331295,1.3913562243139337,1.4227638265331295,1.4368486470981932,1.4368486470981932,1.381814045826785,1.21475338280227,0.8539823008849557,1.1962231387019753,0.8674435542607429,1.21475338280227,0.0,0.0
3.248826291079812,0.8,0.6777135096462826,0.6977788096896526,0.7049004657297119,3.4489795918367347,0.6908818213283082,1.0491108588724931,0.6896851763961398,1.1515352330461677,0.6896851763961398,0.29870828848223896,0.29870828848223896,0.6700225655268183,0.3281096963761019,0.4752475247524752,0.32355723746452225,0.4645476772616137,0.3281096963761019,0.5639686684073107,1.0
1.6756756756756757,1.1758691206543967,1.464500420447557,1.9740086667196202,2.1363195916840154,1.6799687010954616,1.990984329481777,-11.927710843373491,1.965539931274828,0.9609788359788359,1.965555898552373,1.3727601512411638,1.3727601512411638,2.018598531320567,1.0220514179697853,0.5198956294846706,0.9946710283332454,0.5038852361028093,1.0220514179697853,0.6952875399361023,0.0
-1.2096158166704112,2.1514145496535795,0.8542572051623291,0.9231645590607316,1.0670537196396035,0.4359400483081815,0.8439985592188817,-0.0,0.8327519722644781,-1.382163772384144,0.8327519722644781,0.3886215475861376,0.3886215475861376,0.6490075870705069,-0.7017355819220306,-0.8422641509433962,-0.050465769955262536,-0.05434782608695651,-0.7017355819220306,-0.05775764439411098,1.0
1.12961719274681,0.9260226283724978,1.0702778043481231,1.2214962357974275,1.2658516859524698,0.9847715736040608,1.2300102010917338,1.5309842041312272,1.2428306695722584,1.1214895074413105,1.2428306695722584,1.2130590133702166,1.2130590133702166,1.255018687065985,1.0838310488548963,0.8719367588932806,1.0889968423609424,0.8916083916083916,1.0838310488548963,1.016982364467668,0.0
0.734375,1.033149171270718,0.8695568659841341,0.8445221445221445,0.8275919178535939,0.7923250564334086,0.8954238149204736,0.21734654484622315,0.8700994260771159,0.9478505990133896,0.8700994260771159,9.842105263157897,9.842105263157897,0.8103448275862069,2.610169491525424,3.0042016806722693,2.0406779661016947,2.4192139737991267,2.610169491525424,1.9271844660194173,1.0
1.0235404896421845,0.7009539610120282,0.0,1.1493216197951863,1.1630711915711045,0.8916238060249816,1.136962467102974,1.3746246246246243,1.1571934132601474,1.1289493019838357,1.1571934132601474,1.3204780765756376,1.3204780765756376,1.1772636088538302,1.1114083612950032,0.9604569420035148,1.1198347107438016,0.9737991266375546,1.1114083612950032,0.0,0.0
1.1814837522992028,1.3563218390804597,1.0288947585535997,1.0785658909058995,1.0441127537196369,0.9469635627530364,1.0759631781265355,1.068904593639576,1.0508506616257092,1.1392850166048056,1.0508506616257092,0.935376967688484,0.935376967688484,1.0452743782076592,1.1259939918713553,1.071688942891859,1.0975523859834475,1.016847172081829,1.1259939918713553,1.0624666310731443,1.0
1.1913116123642442,0.8643022359290671,0.0,1.1510382260601892,1.2075855004347116,1.1035714285714286,1.1402082260663728,0.3728981206726014,1.175050725080244,1.0598156780414902,1.175050725080244,1.5013026304731492,1.5013026304731492,1.174765812214073,1.0538885683144197,0.8970240906943787,1.0293796908076207,0.8944889307583607,1.0538885683144197,0.0,0.0
2.7714369904724485,0.6506174552518385,1.8087421266498351,0.9659980323772448,1.0274134467682854,1.7610440261006526,1.0439534133909578,33.247524752475236,0.8846218960912291,7.709315116077112,0.8846218960912291,1.2582787865776353,1.2582787865776353,0.7975286889292251,0.3767637864631008,0.42596810933940776,0.3837393566698202,0.3973447131341869,0.3767637864631008,0.2762395363811977,1.0
0.9265075376884422,0.9844444444444445,1.1261419814119042,1.1612871925709034,1.2195708882222511,0.9221165279429252,1.183221414046834,0.9312320916905444,1.1961727579216184,1.0789687608872371,1.1961727579216184,1.7835911698244389,1.7835911698244389,1.2061415252793262,1.05392117992229,0.8811040339702759,1.0099052041013736,0.8698305084745763,1.05392117992229,0.8919636087945414,0.0
0.6926070038910506,0.5370370370370371,1.2159692477698494,1.0834370009616827,1.049360505053809,0.9420289855072465,1.0670519747036895,1.9489247311827955,0.9943344290333788,1.4168894830659535,0.9943344290333788,0.5429936305732485,0.5429936305732485,0.9686641185203904,0.7486857476635514,0.7530054644808742,0.5885072824886332,0.543231441048035,0.7486857476635514,0.5178026449643947,1.0
1.0140105078809107,0.6736353077816493,0.0,1.2985904703539146,1.3551644696956575,0.963302752293578,1.2676947942622399,0.7344862665310274,1.3291735270130949,0.9656019656019657,1.3291735270130949,1.3112484022155944,1.3112484022155944,1.3565530035625748,1.1223814773980154,0.8442256042972247,1.1156706141558799,0.8589398023360287,1.1223814773980154,0.0,0.0
0.5898711943793911,0.5963302752293578,0.5005557028653959,0.5229701364373629,0.5806806614025917,0.6033210332103321,0.5492522455782943,4.1865683110496414,0.5241171939067121,1.6891798759476224,0.5241171939067121,0.2790697674418605,0.2790697674418605,0.5162678421494542,-0.003852080123266564,-0.007231404958677688,-0.0036045314109165814,-0.006479481641468682,-0.003852080123266564,-0.006546644844517184,1.0
0.9750519750519748,0.8888888888888888,0.0,1.1925238798271047,1.1872911682714171,0.9087893864013268,1.1759937715493272,1.1224707135250265,1.1723874498098994,1.0728539752929998,1.1723874498098994,1.2561616161616165,1.2561616161616165,1.1725987683387344,1.0403013842649378,0.8875739644970414,1.0648172380703131,0.8930323846908734,1.0403013842649378,0.0,0.0
0.9311850311850312,1.098360655737705,1.097360123768678,1.0444694073426668,1.0241528593254066,0.8308539299519737,1.0233176804404365,-0.9619852164730728,1.0199735031820076,1.1592269069399546,1.0199735031820076,1.9403669724770638,1.9403669724770638,0.9974827042948148,0.9723647848401106,0.952912019826518,0.97951607557176,0.9381953028430159,0.9723647848401106,0.9064748201438848,1.0
1.3231622746185854,0.42105263157894735,1.045109633539742,1.2010365178479698,1.157942108764561,1.1155378486055776,1.1759006963366636,3.5548589341692787,1.1588557186975132,1.1926183108159107,1.1588557186975132,0.922237380627558,0.922237380627558,1.0787306599997808,1.1633384536610345,1.004134672179563,1.1632953527077199,0.968592260235558,1.1633384536610345,1.1067362428842504,0.0
1.403030303030303,1.0708333333333333,1.0890877912083317,1.1143776036607742,1.1215129794653236,1.075776397515528,1.1177753068655023,4.584905660377358,1.1143776036607742,1.0558315120206636,1.1143776036607742,1.2088737201365187,1.2088737201365187,1.0963602537804704,1.0558315120206636,0.947513812154696,1.0558315120206636,0.947513812154696,1.0558315120206636,0.9669459962756052,1.0
0.7860262008733624,0.8464285714285714,0.9908273599805612,1.155443066772836,1.1978695286532377,0.812,1.1141309097264704,0.5302593659942363,1.1513604455531703,1.0321233909312304,1.1513604455531703,0.0,0.0,1.1584735183974322,1.029148689887404,0.8937250634747914,1.029148689887404,0.8908216136195412,1.029148689887404,1.0387596899224807,0.0
2.0361990950226243,0.6673996701484332,0.40336062594865,0.999937892056394,0.8223546778820712,1.3426356589147286,0.9768038301923752,18.04576659038901,0.7829182704154027,42.78616352201258,0.7829182704154027,1.0883792836897708,1.0883792836897708,0.7325881949072109,0.3574719551282051,0.4563679245283019,0.3276801938219261,0.3276450511945393,0.3574719551282051,0.78475935828877,1.0
0.8704453441295547,0.7067669172932329,0.8914020257406138,1.0898236326495383,1.1104292363385624,0.8286713286713286,1.0582511694854264,1.0228136882129275,1.0771670489621386,0.8356258596973866,1.0771670489621386,0.6131774707757705,0.6131774707757705,1.09046047742204,0.9242232086239696,0.8583426651735723,0.9549193293261626,0.8763056624518966,0.9242232086239696,1.0696356275303645,0.0
